300 44850
6 271 899.211
6 272 898.177
6 273 116.002
6 274 164.631
6 275 911.006
6 276 736.445
6 277 201.945
6 278 495.254
6 279 74.752
6 280 16.206
6 281 65.491
6 282 714.425
6 283 861.916
6 284 266.881
6 285 196.509
6 286 794.692
6 287 433.606
6 288 189.288
6 289 391.649
6 290 656.253
6 291 702.18
6 292 839.474
6 293 468.003
6 294 815.23
6 295 296.945
6 296 723.835
6 297 80.643
6 298 516.657
6 299 223.963
6 300 185.357
7 8 835.096
7 9 773.55
7 10 842.351
7 11 299.131
7 12 708.073
7 13 319.882
7 14 324.089
7 15 659.589
7 16 158.541
7 17 434.077
7 18 817.114
7 19 872.628
7 20 140.269
7 21 696.764
7 22 719.336
7 23 746.044
7 24 429.076
7 25 215.282
7 26 632.93
7 27 179.85
7 28 27.995
7 29 778.835
7 30 438.745
7 31 355.518
7 32 85.119
7 33 885.186
7 34 858.604
7 35 29.293
7 36 913.951
7 37 897.022
7 38 722.112
7 39 121.23
7 40 502.868
7 41 667.048
7 42 134.55
7 43 606.92
7 44 530.866
7 45 888.347
7 46 131.69
7 47 506.117
7 48 291.612
7 49 932.476
7 50 260.487
7 51 577.665
7 52 498.204
7 53 387.429
7 54 634.492
7 55 103.734
7 56 207.815
7 57 903.326
7 58 103.544
7 59 780.736
7 60 227.858
7 61 530.181
7 62 117.387
7 63 722.561
7 64 40.428
7 65 558.593
7 66 292.158
7 67 734.705
7 68 15.06
7 69 456.512
7 70 877.402
7 71 111.895
7 72 122.183
7 73 721.124
7 74 920.571
7 75 329.021
7 76 150.67
7 77 207.625
7 78 330.225
7 79 835.156
7 80 222.096
7 81 772.505
7 82 845.336
7 83 336.896
7 84 211.683
7 85 23.52
7 86 901.496
7 87 791.98
7 88 50.964
7 89 743.772
7 90 391.213
7 91 902.42
7 92 360.327
7 93 447.092
7 94 134.518
7 95 501.329
7 96 952.87
7 97 613.306
7 98 241.269
7 99 248.648
7 100 255.16
7 101 26.429
7 102 381.749
7 103 14.579
7 104 19.477
7 105 417.53
7 106 946.578
7 107 974.108
7 108 339.575
7 109 405.317
7 110 915.706
7 111 803.833
7 112 572.131
7 113 538.614
7 114 221.525
7 115 558.096
7 116 746.499
7 117 34.938
7 118 417.864
7 119 872.608
7 120 79.563
7 121 815.376
7 122 242.3
7 123 649.979
7 124 796.09
7 125 860.367
7 126 285.554
7 127 848.347
7 128 45.784
7 129 435.176
7 130 552.201
7 131 978.298
7 132 903.638
7 133 237.075
7 134 131.467
7 135 87.708
7 136 909.99
7 137 637.619
7 138 958.336
7 139 651.259
7 140 467.469
7 141 816.427
7 142 881.55
7 143 569.873
7 144 959.258
7 145 212.457
7 146 630.318
7 147 449.84
7 148 575.24
7 149 853.786
7 150 475.909
7 151 3.645
7 152 813.65
7 153 4.688
7 154 1.968
7 155 931.492
7 156 108.038
7 157 503.41
7 158 166.309
7 159 522.343
7 160 134.308
7 161 406.453
7 162 670.22
7 163 733.832
7 164 632.286
7 165 724.75
7 166 621.668
7 167 188.109
7 168 319.161
7 169 864.34
7 170 900.008
7 171 665.152
7 172 503.442
7 173 573.554
7 174 825.769
7 175 489.007
7 176 207.615
7 177 377.483
7 178 918.777
7 179 419.309
7 180 369.092
7 181 715.965
7 182 771.946
7 183 440.916
7 184 176.065
7 185 791.858
7 186 613.583
7 187 256.034
7 188 463.057
7 189 708.821
7 190 371.795
7 191 79.442
7 192 442.383
7 193 310.59
7 194 640.587
7 195 120.827
7 196 908.092
7 197 918.557
7 198 948.269
7 199 576.807
7 200 962.029
7 201 982.648
7 202 719.357
7 203 926.062
7 204 820.782
7 205 810.901
7 206 141.977
7 207 723.955
7 208 132.941
7 209 214.944
7 210 331.769
7 211 674.674
7 212 997.247
7 213 51.577
7 214 801.489
7 215 641.449
7 216 883.245
7 217 860.44
7 218 424.909
7 219 331.281
7 220 434.039
7 221 809.404
7 222 895.029
7 223 878.373
7 224 390.346
7 225 527.839
7 226 907.968
7 227 545.46
7 228 7.244
7 229 654.797
7 230 805.781
7 231 308.431
7 232 165.232
7 233 75.492
7 234 159.349
7 235 942.864
7 236 187.578
7 237 858.069
7 238 25.189
7 239 428.648
7 240 157.575
7 241 908.094
7 242 314.557
7 243 822.916
7 244 132.693
7 245 894.522
7 246 61.05
7 247 666.67
7 248 258.831
7 249 295.185
7 250 179.709
7 251 264.11
7 252 189.473
7 253 338.558
7 254 137.023
7 255 477.66
7 256 397.337
7 257 643.051
7 258 518.029
7 259 420.106
7 260 793.332
7 261 164.374
7 262 90.921
7 263 840.606
7 264 643.61
7 265 621.424
7 266 165.747
7 267 420.637
7 268 174.72
7 269 51.06
7 270 270.818
7 271 161.612
7 272 101.857
7 273 643.78
7 274 313.006
7 275 673.211
7 276 640.82
7 277 878.703
7 278 44.545
7 279 172.007
7 280 420.063
7 281 576.043
7 282 223.747
7 283 563.797
7 284 499.845
7 285 827.886
7 286 687.79
7 287 234.633
7 288 284.494
7 289 41.077
7 290 717.83
7 291 548.142
7 292 542.744
7 293 281.186
7 294 496.201
7 295 832.759
7 296 119.604
7 297 507.795
7 298 482.916
7 299 267.858
7 300 551.697
8 9 122.475
8 10 75.879
8 11 680.773
8 12 785.126
8 13 998.458
8 14 972.377
8 15 33.533
8 16 395.017
8 17 236.222
8 18 446.887
8 19 415.084
8 20 689.976
8 21 388.966
8 22 501.388
8 23 935.619
8 24 136.448
8 25 610.189
8 26 544.348
8 27 706.016
8 28 871.957
8 29 301.768
8 30 948.039
8 31 540.944
8 32 720.271
8 33 436.935
8 34 719.535
8 35 741.917
8 36 911.65
8 37 815.16
8 38 858.42
8 39 991.003
8 40 888.997
8 41 1.716
8 42 633.985
8 43 942.659
8 44 630.919
8 45 959.977
8 46 538.736
8 47 709.061
8 48 666.271
8 49 598.979
8 50 563.992
8 51 855.128
8 52 587.414
8 53 613.506
8 54 559.795
8 55 489.654
8 56 68.369
8 57 221.069
8 58 102.508
8 59 650.534
8 60 179.066
8 61 8.378
8 62 259.516
8 63 604.691
8 64 1.701
8 65 464.926
8 66 655.238
8 67 227.506
8 68 743.988
8 69 28.465
8 70 436.422
8 71 102.746
8 72 757.311
8 73 224.985
8 74 939.951
8 75 309.593
8 76 655.577
8 77 108.989
8 78 855.947
8 79 311.969
8 80 922.972
8 81 600.077
8 82 291.573
8 83 749.367
8 84 232.613
8 85 134.416
8 86 743.134
8 87 732.977
8 88 267.497
8 89 190.727
8 90 957.684
8 91 226.117
8 92 227.758
8 93 942.357
8 94 694.928
8 95 745.956
8 96 851.223
8 97 796.656
8 98 198.024
8 99 144.153
8 100 133.658
8 101 827.665
8 102 961.687
8 103 705.168
8 104 728.326
8 105 522.882
8 106 791.392
8 107 734.705
8 108 282.639
8 109 426.147
8 110 168.276
8 111 46.037
8 112 236.113
8 113 472.416
8 114 724.743
8 115 555.427
8 116 147.613
8 117 33.646
8 118 798.566
8 119 173.265
8 120 502.521
8 121 52.365
8 122 103.491
8 123 190.888
8 124 836.174
8 125 91.156
8 126 98.338
8 127 174.719
8 128 745.626
8 129 68.23
8 130 845.407
8 131 951.483
8 132 601.497
8 133 896.712
8 134 981.18
8 135 910.141
8 136 571.332
8 137 630.411
8 138 181.32
8 139 178.121
8 140 330.244
8 141 497.101
8 142 923.584
8 143 520.639
8 144 875.077
8 145 649.899
8 146 758.018
8 147 729.535
8 148 449.253
8 149 992.947
8 150 667.258
8 151 119.194
8 152 744.331
8 153 937.383
8 154 936.143
8 155 701.778
8 156 227.652
8 157 233.227
8 158 916.411
8 159 497.555
8 160 150.299
8 161 509.748
8 162 690.301
8 163 109.325
8 164 668.947
8 165 919.156
8 166 838.062
8 167 24.744
8 168 855.417
8 169 278.172
8 170 906.15
8 171 995.566
8 172 418.13
8 173 106.702
8 174 567.138
8 175 543.552
8 176 313.256
8 177 363.627
8 178 888.709
8 179 333.117
8 180 660.772
8 181 98.073
8 182 299.572
8 183 77.441
8 184 763.815
8 185 582.186
8 186 53.454
8 187 516.91
8 188 819.131
8 189 952.021
8 190 994.01
8 191 322.641
8 192 936.632
8 193 354.512
8 194 429.02
8 195 471.103
8 196 255.245
8 197 378.35
8 198 80.099
8 199 353.655
8 200 353.672
8 201 201.565
8 202 961.896
8 203 148.767
8 204 569.237
8 205 33.403
8 206 742.798
8 207 921.154
8 208 418.439
8 209 247.701
8 210 610.533
8 211 21.798
8 212 702.809
8 213 30.172
8 214 836.474
8 215 754.682
8 216 531.862
8 217 516.572
8 218 645.638
8 219 993.213
8 220 233.95
8 221 832.791
8 222 179.998
8 223 456.552
8 224 976.212
8 225 635.823
8 226 756.477
8 227 498.645
8 228 481.831
8 229 354.843
8 230 849.055
8 231 607.347
8 232 432.985
8 233 931.795
8 234 542.172
8 235 390.452
8 236 2.703
8 237 261.855
8 238 696.032
8 239 465.221
8 240 860.414
8 241 933.825
8 242 418.204
8 243 251.608
8 244 493.004
8 245 871.398
8 246 426.326
8 247 862.595
8 248 815.164
8 249 874.145
8 250 712.31
8 251 692.612
8 252 690.25
8 253 255.988
8 254 913.842
8 255 909.267
8 256 340.43
8 257 385.983
8 258 569.988
8 259 48.379
8 260 267.543
8 261 931.39
8 262 495.294
8 263 494.1
8 264 65.845
8 265 401.261
8 266 844.792
8 267 481.546
8 268 737.07
8 269 175.91
8 270 273.302
8 271 978.327
8 272 711.772
8 273 656.297
8 274 808.833
8 275 882.172
8 276 953.993
8 277 307.102
8 278 213.293
8 279 705.256
8 280 788.606
8 281 389.305
8 282 248.083
8 283 167.433
8 284 809.167
8 285 804.265
8 286 244.005
8 287 688.56
8 288 96.475
8 289 837.094
8 290 561.666
8 291 376.328
8 292 932.222
8 293 994.34
8 294 359.181
8 295 920.388
8 296 620.942
8 297 343.565
8 298 462.57
8 299 780.576
8 300 196.473
9 10 954.22
9 11 518.272
9 12 274.052
9 13 240.101
9 14 46.821
9 15 476.139
9 16 773.914
9 17 605.02
9 18 617.636
9 19 342.539
9 20 992.74
9 21 21.279
9 22 592.055
9 23 846.57
9 24 778.603
9 25 12.642
9 26 862.67
9 27 615.749
9 28 200.211
9 29 116.535
9 30 824.456
9 31 628.426
9 32 343.522
9 33 399.704
9 34 224.446
9 35 988.278
9 36 196.088
9 37 870.763
9 38 291.511
9 39 990.122
9 40 643.669
9 41 596.853
9 42 985.235
9 43 278.607
9 44 955.77
9 45 518.589
9 46 937.498
9 47 915.031
9 48 180.066
9 49 368.918
9 50 286.351
9 51 758.229
9 52 631.326
9 53 680.671
9 54 617.595
9 55 304.787
9 56 83.851
9 57 716.413
9 58 212.058
9 59 74.141
9 60 54.192
9 61 669.2
9 62 579.173
9 63 466.58
9 64 604.186
9 65 587.83
9 66 502.858
9 67 529.151
9 68 226.877
9 69 184
9 70 976.097
9 71 625.258
9 72 428.152
9 73 961.95
9 74 449.008
9 75 795.571
9 76 232.26
9 77 216.428
9 78 164.43
9 79 424.625
9 80 361.049
9 81 161.931
9 82 595.399
9 83 807.326
9 84 730.289
9 85 340.873
9 86 197.927
9 87 17.747
9 88 638.5
9 89 346.02
9 90 235.478
9 91 64.843
9 92 655.084
9 93 627.658
9 94 333.744
9 95 968.444
9 96 619.546
9 97 815.041
9 98 913.729
9 99 524.962
9 100 520.033
9 101 532.139
9 102 333.326
9 103 962.994
9 104 893.15
9 105 509.902
9 106 928.788
9 107 718.828
9 108 711.897
9 109 401.803
9 110 755.516
9 111 896.237
9 112 773.293
9 113 904.697
9 114 29.132
9 115 235.593
9 116 996.706
9 117 169.771
9 118 663.255
9 119 178.665
9 120 2.479
9 121 517.801
9 122 516.782
9 123 630.72
9 124 814.06
9 125 859.099
9 126 921.272
9 127 32.532
9 128 46.63
9 129 206.572
9 130 740.011
9 131 921.277
9 132 985.231
9 133 485.071
9 134 694.6
9 135 997.546
9 136 797.19
9 137 661.249
9 138 207.63
9 139 292.241
9 140 202.657
9 141 148.107
9 142 148.661
9 143 626.379
9 144 677.223
9 145 121.854
9 146 869.1
9 147 387.597
9 148 737.853
9 149 738.859
9 150 551.775
9 151 784.154
9 152 334.713
9 153 455.097
9 154 436.824
9 155 20.636
9 156 739.699
9 157 636.912
9 158 376.859
9 159 952.756
9 160 739.664
9 161 477.864
9 162 66.654
9 163 664.46
9 164 130.746
9 165 612.884
9 166 192.32
9 167 724.927
9 168 295.2
9 169 238.328
9 170 865.983
9 171 359.076
9 172 312.718
9 173 923.326
9 174 572.765
9 175 510.366
9 176 528.267
9 177 927.842
9 178 600.056
9 179 407.1
9 180 262.008
9 181 217.421
9 182 192.295
9 183 31.628
9 184 390.33
9 185 576.045
9 186 780.653
9 187 477.654
9 188 435.776
9 189 828.685
9 190 328.005
9 191 25.433
9 192 960.674
9 193 151.956
9 194 971.01
9 195 698.074
9 196 861.259
9 197 485.469
9 198 358.888
9 199 940.949
9 200 348.705
9 201 859.879
9 202 90.701
9 203 967.794
9 204 247.057
9 205 999.651
9 206 661.329
9 207 643.71
9 208 784.45
9 209 847.099
9 210 702.949
9 211 243.865
9 212 277.246
9 213 376.948
9 214 318.212
9 215 114.703
9 216 728.255
9 217 502.385
9 218 729.122
9 219 247.041
9 220 112.469
9 221 307.009
9 222 13.613
9 223 942.475
9 224 567.087
9 225 946.288
9 226 741.83
9 227 370.483
9 228 686.841
9 229 873.512
9 230 727.506
9 231 638.429
9 232 512.832
9 233 346.642
9 234 260.034
9 235 961.263
9 236 417.648
9 237 447.471
9 238 448.656
9 239 721.528
9 240 703.799
9 241 1.266
9 242 660.534
9 243 37.259
9 244 891.843
9 245 186.53
9 246 64.53
9 247 226.591
9 248 706.815
9 249 653.856
9 250 67.881
9 251 377.057
9 252 377.154
9 253 340.071
9 254 461.184
9 255 403.396
9 256 15.728
9 257 186.098
9 258 458.467
9 259 224.252
9 260 116.374
9 261 148.504
9 262 232.973
9 263 15.978
9 264 745.108
9 265 317.756
9 266 361.233
9 267 586.944
9 268 29.67
9 269 933.173
9 270 367.247
9 271 439.332
9 272 744.341
9 273 905.978
9 274 357.362
9 275 136.245
9 276 811.079
9 277 217.855
9 278 161.249
9 279 566.307
9 280 883.538
9 281 450.198
9 282 176.384
9 283 509.169
9 284 837.207
9 285 799.462
9 286 907.02
9 287 102.711
9 288 163.827
9 289 587.625
9 290 404.473
9 291 605.544
9 292 56.93
9 293 477.934
9 294 604.894
9 295 465.414
9 296 605.26
9 297 394.959
9 298 174.55
9 299 487.303
9 300 491.498
10 11 133.548
10 12 848.603
10 13 291.637
10 14 964.503
10 15 684.48
10 16 873.782
10 17 285.585
10 18 346.827
10 19 839.813
10 20 941.771
10 21 127.864
10 22 417.749
10 23 313.947
10 24 639.279
10 25 490.441
10 26 102.804
10 27 755.569
10 28 983.022
10 29 133.335
10 30 269.409
10 31 672.308
10 32 462.397
10 33 858.125
10 34 412.39
10 35 834.691
10 36 377.269
10 37 186.347
10 38 250.213
10 39 396.192
10 40 283.838
10 41 910.003
10 42 10.51
10 43 714.186
10 44 127.425
10 45 574.557
10 46 221.511
10 47 56.606
10 48 94.948
10 49 630.646
10 50 803.765
10 51 623.292
10 52 939.898
10 53 304.277
10 54 463.376
10 55 860.646
10 56 40.421
10 57 965.535
10 58 578.324
10 59 79.183
10 60 522.691
10 61 792.38
10 62 390.1
10 63 161.188
10 64 115.992
10 65 131.956
10 66 296.626
10 67 388.064
10 68 483.299
10 69 970.793
10 70 637.893
10 71 945.59
10 72 669.747
10 73 700.707
10 74 994.482
10 75 746.073
10 76 435.817
10 77 184.805
10 78 571.99
10 79 741.797
10 80 899.212
10 81 516.39
10 82 890.57
10 83 539.181
10 84 488.033
10 85 94.361
10 86 981.544
10 87 116.231
10 88 958.86
10 89 581.716
10 90 74.142
10 91 38.491
10 92 956.13
10 93 574.161
10 94 785.525
10 95 374.701
10 96 47.411
10 97 966.204
10 98 13.917
10 99 508.741
10 100 456.187
10 101 14.167
10 102 326.629
10 103 661.696
10 104 317.929
10 105 902.682
10 106 453.19
10 107 701.6
10 108 604.479
10 109 214.298
10 110 475.37
10 111 661.492
10 112 976.923
10 113 888.383
10 114 914.118
10 115 556.17
10 116 318.973
10 117 691.328
10 118 728.98
10 119 97.243
10 120 780.647
10 121 982.05
10 122 796.634
10 123 305.085
10 124 919.838
10 125 576.791
10 126 311.914
10 127 31.288
10 128 938.803
10 129 711.632
10 130 671.741
10 131 766.214
10 132 29.532
10 133 913.681
10 134 273.348
10 135 563.649
10 136 409.036
10 137 363.789
10 138 192.81
10 139 648.756
10 140 269.112
10 141 760.945
10 142 189.874
10 143 536.53
10 144 604.433
10 145 891.387
10 146 185.884
10 147 248.147
10 148 564.125
10 149 292.993
10 150 863.211
10 151 626.22
10 152 88.236
10 153 213.997
10 154 754.177
10 155 150.151
10 156 644.521
10 157 92.987
10 158 227.691
10 159 652.787
10 160 474.121
10 161 709.004
10 162 181.571
10 163 132.568
10 164 932.539
10 165 862.551
10 166 235.973
10 167 873.385
10 168 128.917
10 169 326.295
10 170 21.121
10 171 58.93
10 172 261.817
10 173 918.665
10 174 171.931
10 175 285.95
10 176 268.896
10 177 671.167
10 178 209.747
10 179 780.202
10 180 760.287
10 181 289.57
10 182 343.762
10 183 721.101
10 184 263.076
10 185 719.825
10 186 954.748
10 187 443.48
10 188 362.077
10 189 417.46
10 190 789.684
10 191 958.039
10 192 335.117
10 193 307.683
10 194 446.886
10 195 975.695
10 196 102.408
10 197 458.789
10 198 970.234
10 199 809.646
10 200 256.028
10 201 238.261
10 202 745.696
10 203 801.312
10 204 613.299
10 205 384.97
10 206 877.967
10 207 828.592
10 208 249.462
10 209 174.087
10 210 693.384
10 211 127.823
10 212 436.862
10 213 480.873
10 214 326.962
10 215 604.226
10 216 90.818
10 217 546.996
10 218 406.124
10 219 453.461
10 220 108.208
10 221 46.925
10 222 856.12
10 223 470.879
10 224 7.54
10 225 650.235
10 226 777.962
10 227 867.684
10 228 867.939
10 229 894.212
10 230 839.854
10 231 594.569
10 232 376.018
10 233 742.553
10 234 175.315
10 235 547.289
10 236 959.855
10 237 652.375
10 238 569.408
10 239 687.893
10 240 231.882
10 241 543.311
10 242 547.269
10 243 857.101
10 244 326.651
10 245 61.117
10 246 569.537
10 247 695.333
10 248 750.517
10 249 940.576
10 250 516.281
10 251 653.681
10 252 911.417
10 253 76.896
10 254 686.423
10 255 706.752
10 256 369.745
10 257 483.822
10 258 81.476
10 259 579.022
10 260 165.136
10 261 966.63
10 262 196.564
10 263 248.895
10 264 272.737
10 265 485.435
10 266 916.953
10 267 367.85
10 268 332.391
10 269 418.193
10 270 502.68
10 271 182.495
10 272 96.909
10 273 125.004
10 274 678.48
10 275 141.722
10 276 363.256
10 277 424.115
10 278 429.812
10 279 215.162
10 280 227.822
10 281 145.226
10 282 891.993
10 283 711.332
10 284 810.803
10 285 601.088
10 286 536.222
10 287 989.092
10 288 906.082
10 289 950.211
10 290 65.703
10 291 678.2
10 292 724.399
10 293 670.461
10 294 202.087
10 295 189.362
10 296 125.839
10 297 513.97
10 298 179.986
10 299 532.386
10 300 363.805
11 12 176.737
11 13 334.012
11 14 433.834
11 15 926.493
11 16 666.328
11 17 193.493
11 18 549.579
11 19 479.278
11 20 568.88
11 21 268.516
11 22 983.452
11 23 503.985
11 24 407.812
11 25 742.042
11 26 100.2
11 27 33.87
11 28 516.814
11 29 264.142
11 30 439.939
11 31 102.701
11 32 400.562
11 33 238.322
11 34 937.707
11 35 82.131
11 36 602.916
11 37 12.352
11 38 439.309
11 39 120.776
11 40 670.024
11 41 369.393
11 42 310.685
11 43 286.2
11 44 422.523
11 45 322.828
11 46 959.551
11 47 406.188
11 48 509.648
11 49 800.986
11 50 252.558
11 51 808.12
11 52 686.43
11 53 639.972
11 54 420.74
11 55 761.857
11 56 970.998
11 57 274.2
11 58 286.477
11 59 613.519
11 60 517.989
11 61 128.81
11 62 974.535
11 63 38.357
11 64 974.443
11 65 507.607
11 66 926.63
11 67 166.931
11 68 156.212
11 69 184.883
11 70 418.275
11 71 438.598
11 72 3.858
11 73 495.948
11 74 973.736
11 75 333.478
11 76 452.664
11 77 726.755
11 78 84.085
11 79 817.941
11 80 801.929
11 81 608.833
11 82 19.748
11 83 883.78
11 84 174.775
11 85 303.91
11 86 746.569
11 87 984.292
11 88 83.049
11 89 296.446
11 90 743.75
11 91 585.053
11 92 101.326
11 93 186.054
11 94 916.516
11 95 996.398
11 96 620.416
11 97 380.037
11 98 215.061
11 99 712.803
11 100 926.56
11 101 677.808
11 102 146.4
11 103 662.557
11 104 555.34
11 105 364.229
11 106 592.929
11 107 937.54
11 108 361.875
11 109 803.821
11 110 924.873
11 111 444.708
11 112 288.535
11 113 325.713
11 114 821.44
11 115 236.663
11 116 826.131
11 117 416.656
11 118 581.874
11 119 756.138
11 120 786.226
11 121 15.355
11 122 140.41
11 123 181.969
11 124 560.14
11 125 496.299
11 126 186.722
11 127 61.778
11 128 883.645
11 129 566.087
11 130 374.886
11 131 54.349
11 132 111.576
11 133 849.455
11 134 843.222
11 135 576.704
11 136 372.73
11 137 785.011
11 138 835.252
11 139 533.489
11 140 45.071
11 141 410.652
11 142 3.557
11 143 767.04
11 144 513.429
11 145 256.102
11 146 429.922
11 147 598.171
11 148 41.111
11 149 736.735
11 150 347.197
11 151 857.449
11 152 529.796
11 153 639.105
11 154 748.044
11 155 234.174
11 156 391.344
11 157 315.371
11 158 702.793
11 159 314.448
11 160 908.695
11 161 771.233
11 162 373.397
11 163 323.768
11 164 103.874
11 165 858.948
11 166 731.28
11 167 161.492
11 168 101.095
11 169 365.471
11 170 774.295
11 171 151.423
11 172 597.163
11 173 206.873
11 174 637.973
11 175 272.885
11 176 224.975
11 177 911.875
11 178 812.683
11 179 706.303
11 180 810.93
11 181 422.874
11 182 263.075
11 183 673.877
11 184 355.022
11 185 976.271
11 186 236.242
11 187 175.965
11 188 489.453
11 189 901.699
11 190 786.767
11 191 839.559
11 192 639.329
11 193 704.952
11 194 383.481
11 195 51.663
11 196 498.268
11 197 61.016
11 198 30.913
11 199 2.572
11 200 186.498
11 201 313.587
11 202 479.646
11 203 425.048
11 204 116.267
11 205 447.313
11 206 951.964
11 207 40.799
11 208 963.339
11 209 598.711
11 210 542.013
11 211 888.462
11 212 531.601
11 213 232.401
11 214 348.249
11 215 783.871
11 216 710.368
11 217 235.031
11 218 76.193
11 219 639.846
11 220 550.98
11 221 113.108
11 222 359.283
11 223 919.063
11 224 424.312
11 225 72.722
11 226 374.628
11 227 972.836
11 228 693.77
11 229 416.183
11 230 957.462
11 231 879.794
11 232 271.603
11 233 35.535
11 234 420.295
11 235 587.661
11 236 693.696
11 237 593.796
11 238 462.765
11 239 952.931
11 240 279.882
11 241 25.485
11 242 188.4
11 243 881.049
11 244 198.14
11 245 721.84
11 246 225.257
11 247 574.885
11 248 638.098
11 249 223.56
11 250 736.486
11 251 258.719
11 252 469.84
11 253 8.224
11 254 739.18
11 255 636.112
11 256 607.608
11 257 384.819
11 258 717.527
11 259 820.488
11 260 881.598
11 261 680.377
11 262 538.264
11 263 578.812
11 264 404.075
11 265 738.291
11 266 669.829
11 267 71.967
11 268 227.965
11 269 700.352
11 270 691.418
11 271 94.634
11 272 714.371
11 273 98.474
11 274 920.932
11 275 617.266
11 276 8.559
11 277 250.72
11 278 113.237
11 279 627.17
11 280 586.477
11 281 346.436
11 282 889.51
11 283 466.284
11 284 940.149
11 285 42.673
11 286 648.098
11 287 273.656
11 288 732.579
11 289 545.918
11 290 581.666
11 291 326.22
11 292 660.163
11 293 612.524
11 294 188.858
11 295 879.076
11 296 628.775
11 297 833.232
11 298 693.04
11 299 908.068
11 300 611.39
12 13 627.804
12 14 361.76
12 15 947.259
12 16 216.368
12 17 726.953
12 18 110.102
12 19 227.114
12 20 153.673
12 21 175.766
12 22 32.131
12 23 723.376
12 24 598.967
12 25 215.835
12 26 803.855
12 27 93.044
12 28 860.217
12 29 75.885
12 30 406.874
12 31 713.848
12 32 946.393
12 33 67.099
12 34 738.736
12 35 24.834
12 36 423.679
12 37 770.152
12 38 930.784
12 39 767.438
12 40 790.571
12 41 327.134
12 42 765.515
12 43 734.063
12 44 341.281
12 45 232.181
12 46 388.033
12 47 993.156
12 48 728.838
12 49 18.202
12 50 326.394
12 51 644.396
12 52 32.696
12 53 255.107
12 54 602.275
12 55 48.756
12 56 921.834
12 57 435.135
12 58 350.109
12 59 574.899
12 60 725.16
12 61 165.882
12 62 933.351
12 63 638.639
12 64 794.811
12 65 655.435
12 66 756.025
12 67 845.533
12 68 566.162
12 69 112.185
12 70 185.181
12 71 624.549
12 72 935.526
12 73 827.174
12 74 954.045
12 75 779.853
12 76 113.155
12 77 571.308
